Nose_x,Nose_y,Nose_c,Neck_x,Neck_y,Neck_c,RShoulder_x,RShoulder_y,RShoulder_c,RElbow_x,RElbow_y,RElbow_c,RWrist_x,RWrist_y,RWrist_c,LShoulder_x,LShoulder_y,LShoulder_c,LElbow_x,LElbow_y,LElbow_c,LWrist_x,LWrist_y,LWrist_c,MidHip_x,MidHip_y,MidHip_c,RHip_x,RHip_y,RHip_c,RKnee_x,RKnee_y,RKnee_c,RAnkle_x,RAnkle_y,RAnkle_c,LHip_x,LHip_y,LHip_c,LKnee_x,LKnee_y,LKnee_c,LAnkle_x,LAnkle_y,LAnkle_c,REye_x,REye_y,REye_c,LEye_x,LEye_y,LEye_c,REar_x,REar_y,REar_c,LEar_x,LEar_y,LEar_c,LBigToe_x,LBigToe_y,LBigToe_c,LSmallToe_x,LSmallToe_y,LSmallToe_c,LHeel_x,LHeel_y,LHeel_c,RBigToe_x,RBigToe_y,RBigToe_c,RSmallToe_x,RSmallToe_y,RSmallToe_c,RHeel_x,RHeel_y,RHeel_c
292.094,299.67,0.365859,214.213,307.124,0.743859,191.674,312.165,0.790858,194.095,432.956,0.80112,234.266,518.374,0.853236,236.87,294.68,0.577768,234.32,395.236,0.592222,231.926,493.321,0.5906,136.266,460.561,0.668345,111.175,460.535,0.674759,163.888,611.339,0.751092,148.708,792.458,0.791942,163.929,460.575,0.627679,189.14,583.717,0.791625,186.583,714.483,0.82308,292.147,289.524,0.362863,0.0,0.0,0.0,269.567,266.995,0.604058,0.0,0.0,0.0,249.42,724.557,0.791336,244.339,716.966,0.757993,171.58,732.099,0.745209,211.599,810.069,0.778941,191.555,815.093,0.781759,131.168,809.998,0.728999
289.651,304.641,0.415835,214.199,304.687,0.735378,194.064,309.782,0.78142,194.152,432.889,0.786114,234.298,518.395,0.843407,234.38,294.617,0.584117,234.304,395.222,0.610311,231.893,493.283,0.621901,133.758,460.604,0.672716,113.601,463.107,0.662623,163.935,611.384,0.758838,148.705,792.464,0.788529,156.378,458.098,0.60907,189.136,583.712,0.78937,188.908,714.486,0.823441,289.697,289.661,0.407135,0.0,0.0,0.0,269.523,267.009,0.580327,0.0,0.0,0.0,249.413,724.545,0.792278,244.334,716.96,0.759404,171.585,732.104,0.743484,211.627,812.411,0.777519,191.575,815.104,0.777405,131.165,810.009,0.72361
292.053,302.146,0.415379,214.281,304.645,0.719784,194.106,309.701,0.77688,194.082,430.485,0.788958,234.287,518.365,0.848394,239.293,294.662,0.598951,234.358,392.748,0.653956,234.267,493.212,0.597463,136.237,458.056,0.673695,111.201,458.078,0.67329,163.912,611.331,0.755161,146.351,792.456,0.790257,163.873,458.033,0.622641,189.125,581.29,0.78706,188.91,714.484,0.823325,289.686,289.51,0.419706,0.0,0.0,0.0,264.496,259.414,0.573486,0.0,0.0,0.0,249.443,724.546,0.788947,244.362,716.962,0.760429,171.597,732.112,0.742655,211.65,812.41,0.782126,191.593,815.097,0.782269,131.143,810.013,0.73438
292.055,302.158,0.417721,214.278,304.652,0.721659,194.103,309.712,0.778025,194.102,432.858,0.788816,234.287,518.368,0.848406,236.879,294.655,0.598814,234.357,392.735,0.664304,234.266,493.209,0.604574,136.232,458.049,0.674891,111.191,458.069,0.675074,163.919,611.323,0.75625,146.351,792.454,0.792071,163.877,458.029,0.624726,189.119,583.712,0.787432,188.912,714.489,0.823975,289.688,289.523,0.419583,0.0,0.0,0.0,264.508,259.43,0.571965,0.0,0.0,0.0,249.457,724.533,0.785869,244.373,714.619,0.759315,171.598,732.119,0.744643,211.638,812.404,0.781317,191.583,815.09,0.783231,131.143,810.005,0.733939
292.134,304.725,0.422277,214.286,304.684,0.718845,196.592,309.775,0.758348,196.597,432.877,0.775964,234.338,515.971,0.836912,236.819,294.66,0.569572,236.838,400.209,0.468738,234.337,493.299,0.499752,136.232,460.569,0.665112,113.594,460.61,0.660891,163.938,611.36,0.765908,146.359,792.428,0.783994,161.385,460.542,0.608154,189.099,583.731,0.777646,188.92,714.503,0.82558,292.223,289.66,0.42911,0.0,0.0,0.0,269.564,266.979,0.599871,0.0,0.0,0.0,249.453,724.515,0.785635,244.365,714.606,0.756917,171.607,732.127,0.737797,211.609,812.408,0.776517,191.553,815.092,0.77714,131.155,809.979,0.713097
292.113,299.667,0.345254,216.708,304.701,0.715228,196.576,309.779,0.765085,199.088,432.848,0.793377,234.4,515.956,0.833281,239.317,294.682,0.577024,236.857,395.167,0.525111,234.379,493.283,0.494678,136.265,460.531,0.661936,113.617,458.1,0.657532,161.395,611.353,0.744826,146.35,792.405,0.786261,161.394,460.553,0.609939,189.062,586.221,0.784133,186.589,714.479,0.83063,292.169,289.518,0.355182,0.0,0.0,0.0,269.533,266.908,0.537997,0.0,0.0,0.0,249.402,724.532,0.790208,244.316,714.607,0.760938,171.595,732.094,0.75404,209.21,810.04,0.784747,191.514,815.052,0.789012,131.153,809.947,0.71515
294.709,299.64,0.332427,219.203,302.193,0.704538,196.65,307.242,0.748403,199.121,430.475,0.780739,236.787,515.941,0.830703,241.831,297.159,0.57887,239.353,400.254,0.535641,234.297,493.282,0.496783,136.218,458.049,0.670136,113.61,458.055,0.662257,161.401,611.307,0.734039,146.33,792.404,0.789427,158.903,458.065,0.609769,189.025,583.777,0.778107,188.909,714.475,0.83098,294.708,287.12,0.356618,0.0,0.0,0.0,269.502,261.959,0.545207,0.0,0.0,0.0,249.401,724.552,0.791788,244.316,714.612,0.758549,171.59,732.099,0.759896,209.2,810.039,0.787991,191.504,815.053,0.790151,131.138,809.947,0.721895
294.667,292.035,0.792618,219.255,297.186,0.717342,199.12,307.237,0.739511,206.596,435.411,0.766277,236.804,515.955,0.831237,241.824,292.087,0.589947,241.844,392.719,0.594771,234.332,488.229,0.4953,136.221,455.589,0.682347,111.225,455.53,0.678906,161.386,606.408,0.705519,146.31,792.409,0.789769,161.384,458.069,0.61898,189.021,581.209,0.786687,188.927,714.431,0.827875,292.115,274.582,0.76284,0.0,0.0,0.0,261.962,251.867,0.866278,0.0,0.0,0.0,249.411,724.563,0.800109,244.337,714.616,0.764866,171.6,732.065,0.757585,209.209,810.028,0.785492,191.519,815.047,0.794568,128.803,809.954,0.736629
294.741,289.608,0.801519,224.214,294.696,0.736621,201.629,309.64,0.743408,201.577,430.405,0.785279,234.4,515.9,0.849499,244.344,287.114,0.587319,241.834,392.618,0.648515,234.376,490.711,0.570654,133.829,453.106,0.690319,111.238,453.085,0.688085,158.911,606.399,0.689856,146.3,792.404,0.788417,158.907,455.509,0.625722,189.024,576.248,0.806904,188.959,714.41,0.826597,292.105,272.065,0.799546,307.241,274.54,0.0942825,261.998,251.827,0.86428,0.0,0.0,0.0,249.435,724.551,0.799896,244.366,714.611,0.766809,173.935,732.072,0.760885,209.177,810.017,0.781273,189.129,815.042,0.793062,128.787,807.548,0.730115
294.743,289.617,0.801454,224.212,294.7,0.735564,201.619,309.648,0.742117,201.598,430.438,0.789104,234.392,515.903,0.850856,244.356,287.11,0.587287,241.852,392.602,0.65364,234.379,490.715,0.58047,136.227,453.125,0.686524,113.607,453.11,0.685332,158.912,608.823,0.697139,146.296,792.404,0.787507,158.92,455.525,0.622598,189.03,576.271,0.803865,188.956,714.409,0.825217,292.111,272.081,0.794339,307.238,274.551,0.0926944,264.417,251.853,0.867164,0.0,0.0,0.0,249.429,724.556,0.798748,244.357,714.614,0.766367,173.934,732.069,0.756485,209.175,810.021,0.782241,189.13,815.045,0.793574,128.785,807.544,0.72922
299.657,289.651,0.781818,224.225,294.693,0.737983,201.597,307.222,0.736279,206.55,432.948,0.797528,234.412,515.93,0.839264,244.377,289.563,0.600556,241.84,390.247,0.676567,234.371,493.243,0.553095,133.818,455.599,0.688642,111.234,455.586,0.675017,156.44,608.871,0.72146,146.3,792.352,0.780906,158.924,458.045,0.623332,188.989,578.758,0.783957,188.962,714.427,0.824602,292.246,272.111,0.801056,309.635,274.605,0.0935354,264.498,251.846,0.874866,0.0,0.0,0.0,249.459,724.521,0.796191,244.399,714.589,0.768045,173.933,732.107,0.763758,209.159,810.006,0.781811,189.127,815.023,0.791173,128.782,807.483,0.721926
302.21,292.089,0.751332,224.215,294.706,0.734539,201.635,307.164,0.736511,201.578,430.394,0.783824,236.834,515.927,0.832832,244.352,289.656,0.612939,241.849,390.225,0.66986,234.386,490.68,0.534742,136.223,455.556,0.684452,113.671,455.545,0.667763,156.414,608.929,0.727987,146.291,792.339,0.776103,158.852,455.589,0.624378,186.579,581.222,0.757478,189.004,714.45,0.826445,297.141,277.01,0.7053,0.0,0.0,0.0,267.018,251.904,0.902206,0.0,0.0,0.0,251.835,724.508,0.798461,246.829,714.591,0.775958,173.978,732.151,0.760564,209.134,810.002,0.777247,189.106,815.011,0.788078,128.775,807.474,0.723902
292.209,294.601,0.610405,221.774,299.642,0.718896,199.097,304.701,0.724255,201.666,430.439,0.779721,236.86,515.905,0.833656,246.846,294.705,0.612804,244.316,390.221,0.720132,234.403,490.666,0.540419,136.262,455.549,0.689439,113.655,453.132,0.676561,156.388,608.878,0.728025,146.29,792.345,0.779533,161.36,455.617,0.626816,186.547,581.231,0.746931,189.065,714.421,0.826022,292.095,282.031,0.578892,309.682,284.616,0.132545,269.413,254.478,0.60466,0.0,0.0,0.0,251.884,724.495,0.799558,246.89,714.592,0.784073,174.047,732.158,0.756472,209.175,810.043,0.779129,189.133,815.056,0.788957,128.765,807.484,0.735612
292.256,294.631,0.534744,224.213,299.68,0.719608,199.135,307.174,0.734622,204.133,430.462,0.783376,239.316,515.899,0.83054,246.855,294.68,0.603015,244.301,390.223,0.714471,236.823,485.704,0.525587,136.284,455.529,0.691475,113.655,453.114,0.680197,156.405,606.352,0.719102,146.286,789.949,0.771301,161.404,455.593,0.635122,186.537,581.285,0.752607,189.075,714.433,0.826579,292.143,282.104,0.502376,309.75,284.618,0.114298,269.488,256.972,0.573444,0.0,0.0,0.0,251.939,722.078,0.798841,249.299,714.59,0.790569,174.051,732.169,0.750568,209.153,810.035,0.778151,189.103,815.04,0.786723,128.752,805.015,0.729207
294.734,294.698,0.446247,224.251,299.705,0.712986,201.655,309.614,0.744663,206.596,432.92,0.77472,239.366,515.936,0.823178,246.843,294.615,0.594136,241.869,390.218,0.637076,239.303,480.664,0.490958,136.294,455.501,0.686577,113.683,453.086,0.677876,156.383,606.384,0.725033,146.3,789.943,0.770592,161.384,455.568,0.627858,186.517,581.209,0.753361,189.085,714.431,0.826461,294.701,284.56,0.421829,0.0,0.0,0.0,271.963,256.929,0.530519,0.0,0.0,0.0,251.921,724.507,0.794238,249.284,714.596,0.778149,174.072,732.155,0.743265,209.171,810.035,0.77385,189.111,815.035,0.782931,128.766,805.007,0.727048
294.668,294.719,0.456585,224.242,299.712,0.712146,201.656,309.621,0.745317,206.571,432.91,0.776526,239.35,515.903,0.827706,246.832,294.624,0.593609,241.893,390.233,0.635201,236.889,483.219,0.490672,136.292,455.51,0.684758,113.682,453.103,0.674963,156.345,608.824,0.728931,146.308,789.945,0.773301,161.381,455.568,0.625485,186.518,578.79,0.753784,189.077,714.411,0.825689,294.666,284.596,0.429347,0.0,0.0,0.0,272.025,256.962,0.527616,0.0,0.0,0.0,251.911,722.083,0.792718,246.923,714.585,0.777794,174.066,732.135,0.743711,209.18,810.029,0.774033,189.12,815.03,0.78369,128.777,805.001,0.730144
294.71,294.717,0.539249,226.68,299.677,0.724228,204.164,309.64,0.752831,206.621,432.943,0.791304,239.367,515.893,0.826817,246.861,292.161,0.606694,241.87,390.192,0.669697,239.307,483.207,0.526584,136.277,453.052,0.685939,113.717,453.031,0.677252,156.379,603.827,0.705404,146.311,789.953,0.773164,158.894,453.089,0.623276,184.045,578.761,0.736396,189.082,714.403,0.824997,294.629,282.112,0.522439,0.0,0.0,0.0,269.554,254.435,0.568321,0.0,0.0,0.0,251.914,722.073,0.792715,249.275,714.584,0.781009,176.448,732.15,0.742997,209.197,810.051,0.774934,191.492,815.043,0.785066,128.776,805.006,0.732804
294.694,297.121,0.506561,226.733,299.651,0.739916,204.153,307.239,0.751386,206.66,432.88,0.792912,239.336,515.89,0.825131,249.304,292.203,0.622307,244.301,390.163,0.705465,236.881,488.207,0.579552,136.297,453.033,0.688818,113.692,452.996,0.680164,156.371,601.355,0.710768,146.294,789.933,0.772689,161.386,453.091,0.630365,186.444,578.763,0.74668,189.06,712.071,0.822004,294.669,287.025,0.474712,0.0,0.0,0.0,272.031,254.438,0.57078,0.0,0.0,0.0,251.893,724.527,0.790003,246.908,714.598,0.776401,174.037,732.107,0.74164,209.18,810.033,0.776245,189.122,815.03,0.788222,128.765,804.988,0.738018
302.162,297.159,0.296847,226.741,299.659,0.736613,206.565,307.23,0.759281,206.668,432.828,0.793501,239.332,515.902,0.820528,249.277,294.621,0.613119,244.32,390.198,0.704158,236.869,488.158,0.589599,136.269,453.03,0.691601,113.698,452.992,0.679874,156.352,601.32,0.712017,146.294,792.304,0.770626,158.898,453.087,0.630672,186.433,578.718,0.745629,189.08,712.053,0.823149,304.73,287.129,0.288776,0.0,0.0,0.0,282.04,261.952,0.486441,0.0,0.0,0.0,251.954,724.529,0.773886,249.308,714.595,0.774547,174.052,732.091,0.736925,209.194,810.023,0.771393,191.493,815.024,0.783995,128.765,805.017,0.734414
297.126,294.701,0.415437,226.715,299.68,0.735414,204.135,309.616,0.758927,206.672,430.479,0.800791,239.295,515.882,0.825742,249.283,292.209,0.616939,244.322,390.191,0.712604,236.878,485.691,0.574521,136.257,453.017,0.692893,113.686,452.968,0.680773,156.357,596.313,0.722598,146.292,789.957,0.768671,158.891,453.088,0.628043,183.994,578.752,0.731852,189.08,712.064,0.821142,297.206,287.027,0.381531,0.0,0.0,0.0,274.552,256.947,0.522168,0.0,0.0,0.0,251.964,724.571,0.773629,249.328,714.61,0.773354,174.053,732.097,0.727849,209.198,810.017,0.770968,191.497,815.022,0.7824,128.76,805.014,0.731274
294.724,294.691,0.369833,226.691,299.709,0.727822,204.15,309.704,0.764454,209.023,432.854,0.802332,239.299,515.859,0.828058,246.897,292.149,0.613302,244.333,390.159,0.707124,239.3,483.188,0.551594,136.285,453.049,0.683368,116.118,453.022,0.673428,156.384,598.856,0.716679,146.282,789.944,0.768117,158.898,453.102,0.61475,181.539,583.738,0.71238,189.08,712.072,0.822247,299.65,287.039,0.338621,0.0,0.0,0.0,274.598,256.991,0.499555,0.0,0.0,0.0,251.971,724.555,0.769875,249.331,714.603,0.772658,174.054,732.098,0.728685,209.188,810.02,0.771395,189.131,815.025,0.78423,128.752,805.004,0.737637
294.669,294.724,0.411188,226.703,299.657,0.729729,204.158,309.622,0.756063,209.022,430.44,0.797368,236.888,513.495,0.827032,246.887,292.162,0.610816,244.314,390.172,0.706888,239.306,483.198,0.542055,136.259,453.087,0.682123,116.127,453.047,0.670453,156.381,598.895,0.713714,146.289,789.954,0.770695,156.421,455.527,0.613298,183.97,583.79,0.712709,189.076,714.391,0.823717,297.176,287.063,0.375647,0.0,0.0,0.0,274.586,256.995,0.504846,0.0,0.0,0.0,251.97,724.553,0.772811,249.331,714.605,0.776589,174.046,732.1,0.736814,209.202,810.023,0.769596,191.5,815.025,0.783751,128.757,805.009,0.735617
294.672,297.216,0.409143,226.713,299.66,0.728172,204.177,309.656,0.756588,209.051,432.828,0.810367,239.32,515.85,0.829592,246.896,292.145,0.607096,244.317,390.12,0.71409,239.341,480.698,0.536158,136.255,453.076,0.684537,113.719,453.027,0.671785,156.373,598.894,0.717617,146.267,789.905,0.767279,158.848,455.521,0.614207,183.962,586.243,0.713162,189.067,714.397,0.821055,299.648,289.507,0.376783,0.0,0.0,0.0,277.081,261.926,0.495887,0.0,0.0,0.0,251.903,724.542,0.788142,246.917,714.605,0.778474,174.037,732.114,0.745687,209.165,810.009,0.772338,189.107,815.005,0.78991,128.744,804.961,0.734548
297.138,299.658,0.59318,226.7,297.203,0.735637,204.147,307.249,0.745399,209.046,430.428,0.804147,236.889,513.432,0.841841,249.276,292.136,0.619007,244.316,390.057,0.715873,239.352,478.202,0.529368,136.275,453.087,0.684782,113.719,453.019,0.67412,156.337,603.83,0.705393,146.275,789.936,0.769014,158.898,455.548,0.618964,183.972,586.219,0.709549,189.021,712.02,0.818502,297.172,287.105,0.577291,309.775,292.083,0.0957917,274.497,259.428,0.593159,0.0,0.0,0.0,251.891,724.543,0.783654,246.896,714.597,0.772869,173.992,732.03,0.736173,209.165,810.028,0.772627,189.107,815.023,0.785447,128.753,804.979,0.730023
294.663,299.634,0.596844,226.671,297.183,0.731572,204.09,309.642,0.744316,209.041,430.475,0.80683,236.891,513.454,0.841388,246.918,289.677,0.626522,244.318,387.698,0.718804,239.346,478.194,0.534702,136.316,453.061,0.687792,113.702,452.998,0.679231,153.922,601.391,0.704461,146.269,792.31,0.768547,161.423,455.513,0.627837,183.971,583.746,0.718894,188.997,712.023,0.820122,294.605,287.05,0.583628,309.743,292.038,0.117014,271.96,256.931,0.613156,0.0,0.0,0.0,251.879,724.546,0.783703,246.881,714.596,0.768661,173.961,732.031,0.744764,209.163,810.026,0.770534,189.108,815.025,0.780196,128.756,805.003,0.728632
294.678,299.644,0.627367,226.691,297.122,0.735533,204.088,307.257,0.734199,209.038,430.439,0.806851,236.869,513.406,0.852916,249.3,289.611,0.625659,244.32,387.675,0.716125,239.357,478.144,0.530402,138.762,453.032,0.687964,113.677,452.961,0.681358,156.334,598.84,0.707574,146.274,792.328,0.767114,163.912,453.112,0.633318,183.994,581.239,0.725579,189.022,712.039,0.818693,292.223,287.04,0.613136,309.725,289.622,0.128787,269.399,254.443,0.643121,0.0,0.0,0.0,251.897,724.535,0.786854,246.907,714.591,0.774268,173.988,732.075,0.75644,209.181,810.032,0.765819,191.491,815.031,0.774955,128.748,805.026,0.721729
294.728,302.157,0.464394,226.684,297.121,0.73142,204.113,307.251,0.742724,209.054,430.374,0.802777,236.855,513.385,0.853178,246.886,289.63,0.618841,241.88,390.058,0.702964,239.349,478.191,0.521814,138.751,453.071,0.677666,113.707,453.018,0.671931,156.402,596.394,0.714288,146.265,792.316,0.764941,163.869,455.506,0.615536,183.998,581.275,0.724793,189.057,712.062,0.824018,294.718,289.524,0.444864,0.0,0.0,0.0,272.01,261.934,0.567171,0.0,0.0,0.0,251.937,724.536,0.78688,249.299,714.59,0.782247,174.04,732.104,0.75057,209.202,810.044,0.766164,191.505,815.043,0.773023,128.74,805.028,0.723191
294.705,299.709,0.49052,226.684,297.138,0.731027,204.099,309.613,0.742676,209.059,430.415,0.808141,236.868,513.395,0.852531,246.901,289.638,0.619847,241.892,387.67,0.711299,239.341,478.153,0.535496,138.742,453.065,0.681398,113.692,453.018,0.675689,156.417,596.399,0.716058,146.279,792.319,0.767514,163.873,453.121,0.621025,184.008,581.262,0.724011,189.048,712.057,0.825174,294.694,289.505,0.469106,0.0,0.0,0.0,272.013,261.933,0.573773,0.0,0.0,0.0,251.928,724.539,0.787159,249.293,714.589,0.781338,174.025,732.087,0.752907,209.21,810.052,0.769413,191.513,815.05,0.775132,128.75,805.031,0.722205
294.679,299.662,0.426613,224.204,297.167,0.721127,201.629,307.249,0.743068,206.673,430.366,0.799948,236.858,513.374,0.855371,246.8,292.058,0.619551,244.311,390.106,0.703569,239.362,475.703,0.546353,136.307,453.096,0.685023,113.647,453.033,0.682534,156.374,601.329,0.72003,146.301,792.31,0.777943,163.873,455.549,0.626108,186.437,581.285,0.735326,189.068,714.418,0.828369,294.674,289.509,0.402583,0.0,0.0,0.0,271.965,261.978,0.539127,0.0,0.0,0.0,251.894,724.542,0.790781,246.906,714.602,0.773071,174.054,732.131,0.749755,209.207,810.051,0.769849,191.516,815.048,0.777594,128.776,805.003,0.728148
299.676,292.071,0.77245,224.237,292.245,0.746649,204.108,307.14,0.72176,206.605,427.918,0.767747,236.852,513.367,0.851456,244.31,289.524,0.607354,241.824,390.09,0.658217,239.325,480.693,0.527922,136.226,453.083,0.688895,113.627,453.044,0.682949,156.356,601.316,0.711531,146.305,792.305,0.773016,158.894,455.516,0.621101,184.064,581.274,0.737696,189.01,712.066,0.820985,294.688,274.579,0.74481,0.0,0.0,0.0,266.943,251.877,0.907187,0.0,0.0,0.0,251.89,724.543,0.782036,246.893,714.603,0.766619,173.997,732.097,0.748932,209.18,810.035,0.769315,191.498,815.027,0.77649,128.775,805.001,0.7196
297.212,292.12,0.798805,221.727,294.701,0.731096,201.585,307.252,0.728412,206.648,430.359,0.782606,239.296,513.447,0.838321,241.875,289.584,0.60663,241.848,390.237,0.641191,236.881,485.676,0.514497,133.81,453.128,0.689265,113.607,453.108,0.680192,153.946,601.363,0.719222,146.299,792.319,0.775342,158.849,455.549,0.620041,186.483,578.768,0.757196,188.984,712.045,0.822667,294.636,274.621,0.766713,0.0,0.0,0.0,266.928,251.957,0.894219,0.0,0.0,0.0,251.887,724.514,0.779362,246.882,714.586,0.768333,173.965,732.069,0.758652,209.166,810.021,0.778613,189.129,815.02,0.783999,128.763,805.013,0.720877
297.197,292.121,0.76736,221.706,294.689,0.72502,199.146,309.63,0.728526,206.644,430.376,0.773391,239.316,515.853,0.827096,241.884,289.527,0.596275,239.352,390.204,0.625624,236.845,483.22,0.527452,133.759,458.019,0.680158,113.626,458.067,0.65987,156.366,601.395,0.721279,146.282,792.318,0.778804,156.334,455.595,0.613726,186.493,583.73,0.751088,188.956,712.04,0.821507,294.604,277.02,0.735666,0.0,0.0,0.0,266.931,251.982,0.879952,0.0,0.0,0.0,251.829,724.532,0.787446,246.828,714.593,0.770552,171.599,732.036,0.766734,209.138,809.988,0.776799,189.117,814.985,0.787218,128.771,805.015,0.720476
294.7,297.137,0.397059,219.19,302.176,0.703343,199.123,309.696,0.747787,206.635,432.851,0.785053,239.358,515.905,0.823736,239.371,292.209,0.576898,239.35,392.671,0.568417,236.806,485.669,0.447266,133.803,458.034,0.67625,113.646,458.024,0.659259,158.85,601.316,0.722951,146.295,792.355,0.789868,156.38,458.078,0.616053,186.484,586.231,0.748702,188.954,714.415,0.828944,299.657,287.119,0.413406,0.0,0.0,0.0,274.52,266.913,0.602178,0.0,0.0,0.0,249.468,724.525,0.793751,246.793,714.601,0.773121,171.605,732.078,0.779029,209.137,809.985,0.786526,189.129,814.985,0.802057,128.793,807.464,0.728782
297.166,297.172,0.365234,219.203,302.183,0.703109,199.13,309.694,0.746491,206.63,432.864,0.783063,239.358,515.903,0.823238,241.813,294.622,0.57781,239.367,392.692,0.570493,236.796,485.707,0.456755,133.802,458.039,0.677919,113.63,455.62,0.661696,158.854,601.342,0.72273,146.292,792.346,0.787886,156.39,458.091,0.617437,186.486,586.262,0.75182,188.97,714.429,0.833522,302.212,287.136,0.389556,0.0,0.0,0.0,274.584,266.92,0.602016,0.0,0.0,0.0,249.447,724.531,0.798803,244.391,714.599,0.77485,173.932,732.098,0.775076,209.135,809.989,0.788577,189.122,814.989,0.806431,128.793,807.46,0.728689
297.213,297.172,0.411509,216.725,302.217,0.705117,196.625,312.157,0.747392,206.678,432.946,0.781246,239.37,515.895,0.82276,239.357,292.117,0.568785,236.88,390.253,0.547477,236.799,485.703,0.458715,133.8,455.613,0.675808,113.595,455.617,0.662663,158.854,601.361,0.710029,146.308,792.344,0.78687,158.85,458.048,0.607412,186.502,583.757,0.748172,186.576,714.433,0.817856,299.713,289.506,0.421234,0.0,0.0,0.0,274.513,267.009,0.580832,0.0,0.0,0.0,249.451,724.564,0.796441,244.389,714.611,0.763268,171.562,732.084,0.774136,209.155,809.978,0.794077,191.498,814.976,0.806341,128.806,807.46,0.731536
